Timestamp,Labels,I_w_BLO_Weg,O_w_BLO_power,O_w_BLO_voltage,I_w_BHL_Weg,O_w_BHL_power,O_w_BHL_voltage,I_w_BHR_Weg,O_w_BHR_power,O_w_BHR_voltage,I_w_BRU_Weg,O_w_BRU_power,O_w_BRU_voltage,I_w_HR_Weg,O_w_HR_power,O_w_HR_voltage,I_w_HL_Weg,O_w_HL_power,O_w_HL_voltage
0,0,-108,0,0,0,47,2,-1265,0,0,-11,19800,51,0,8572,26,0,11822,24
0.0470046997070313,0,-108,0,0,0,47,2,-1265,0,0,-11,19800,51,0,8572,26,0,11822,24
0.102005004882813,0,-108,0,0,0,47,2,-1265,0,0,-11,19800,51,0,8572,26,0,11822,24
0.157005310058594,0,-108,0,0,0,88,2,-1265,0,0,4,17385,56,0,9730,26,0,11484,26
0.211997985839844,0,-108,0,0,0,88,2,-1265,0,0,4,17385,56,0,9730,26,0,11484,26
0.313003540039063,0,-108,0,0,0,88,2,-1265,0,0,4,17385,56,0,9730,26,0,11484,26
0.36199951171875,0,-108,0,0,0,88,2,-1265,0,0,4,17385,56,0,9730,26,0,11484,26
0.431999206542969,0,-108,0,0,0,47,2,-1265,0,0,82,24528,56,0,8052,27,0,8080,24
0.477005004882813,0,-108,0,0,0,47,2,-1265,0,0,82,24528,56,0,8052,27,0,8080,24
0.532005310058594,0,-108,0,0,0,47,2,-1265,0,0,82,24528,56,0,8052,27,0,8080,24
0.631004333496094,0,-108,0,0,0,44,2,-1265,0,0,159,25462,58,0,7792,26,0,11094,26
0.631004333496094,0,-108,0,0,0,44,2,-1265,0,0,159,25462,58,0,7792,26,0,11094,26
0.741004943847656,0,-108,0,0,0,44,2,-1265,0,0,159,25462,58,0,7792,26,0,11094,26
0.805000305175781,0,-108,0,0,0,44,2,-1265,0,0,159,25462,58,0,7792,26,0,11094,26
0.849998474121094,0,-108,0,0,0,44,2,-1265,0,0,159,25462,58,0,7792,26,0,11094,26
0.904998779296875,0,-108,0,0,0,44,1,-1265,0,0,247,21600,52,0,7792,26,0,11094,26
0.949005126953125,0,-108,0,0,0,44,1,-1265,0,0,247,21600,52,0,7792,26,0,11094,26
1.04900360107422,0,-108,0,0,0,44,1,-1265,0,0,247,21600,52,0,7792,26,0,11094,26
1.10700225830078,0,-108,0,0,0,44,1,0,58,0,325,20832,56,0,7636,26,0,11094,26
1.16999816894531,0,-108,0,0,0,44,1,0,58,0,325,20832,56,0,7636,26,0,11094,26
1.21400451660156,0,-108,0,0,0,44,1,0,58,0,325,20832,56,0,7636,26,0,11094,26
1.27000427246094,0,-108,0,0,0,44,1,0,58,0,325,20832,56,0,7636,26,0,11094,26
1.31600189208984,0,-108,0,0,0,44,1,43,19602,55,403,20898,55,0,9973,26,0,7720,24
1.37100219726563,0,-108,0,0,0,44,1,43,19602,55,403,20898,55,0,9973,26,0,7720,24
1.42800140380859,0,-108,0,0,0,44,1,43,19602,55,403,20898,55,0,9973,26,0,7720,24
1.52300262451172,0,-108,0,0,0,44,1,122,18036,54,482,18954,54,0,12835,27,0,7408,26
1.58200073242188,0,-108,0,0,0,44,1,122,18036,54,482,18954,54,0,12835,27,0,7408,26
1.62799835205078,0,-108,0,0,0,44,1,122,18036,54,482,18954,54,0,12835,27,0,7408,26
1.68399810791016,0,-108,0,0,0,44,1,122,18036,54,482,18954,54,0,12835,27,0,7408,26
1.79499816894531,0,-108,0,0,0,44,1,122,18036,54,482,18954,54,0,12835,27,0,7408,26
1.83900451660156,0,-108,0,0,0,44,1,199,21392,56,557,10760,40,0,18098,27,0,7720,24
1.89800262451172,0,-108,0,0,0,44,1,199,21392,56,557,10760,40,0,18098,27,0,7720,24
1.94400024414063,0,-108,0,0,0,44,1,199,21392,56,557,10760,40,0,18098,27,0,7720,24
1.99100494384766,0,-108,0,0,0,44,1,278,17108,51,573,488,4,0,20476,29,0,7408,26
2.05000305175781,0,-108,0,0,0,44,1,278,17108,51,573,488,4,0,20476,29,0,7408,26
2.10700225830078,0,-108,0,0,0,44,1,278,17108,51,573,488,4,0,20476,29,0,7408,26
2.21199798583984,0,-108,0,0,0,44,1,356,20130,55,573,345,3,0,4360,42,0,28532,41
2.26800537109375,0,-108,0,0,0,44,1,356,20130,55,573,345,3,0,4360,42,0,28532,41
