Timestamp,Labels,I_w_BLO_Weg,O_w_BLO_power,O_w_BLO_voltage,I_w_BHL_Weg,O_w_BHL_power,O_w_BHL_voltage,I_w_BHR_Weg,O_w_BHR_power,O_w_BHR_voltage,I_w_BRU_Weg,O_w_BRU_power,O_w_BRU_voltage,I_w_HR_Weg,O_w_HR_power,O_w_HR_voltage,I_w_HL_Weg,O_w_HL_power,O_w_HL_voltage
0,0,-107,0,0,0,0,0,-1256,0,0,-25,10530,28,0,6232,26,0,11094,26
0.0550003051757813,0,-107,0,0,0,0,0,-1256,0,0,-25,10530,28,0,6232,26,0,11094,26
0.0999984741210938,0,-107,0,0,0,0,0,-1256,0,0,-25,10530,28,0,6232,26,0,11094,26
0.155998229980469,0,-107,0,0,0,0,0,-1256,0,0,-25,10530,28,0,6232,26,0,11094,26
0.261001586914063,0,-107,0,0,0,0,0,-1256,0,0,49,18424,56,0,3376,26,0,11094,26
0.316001892089844,0,-107,0,0,0,0,0,-1256,0,0,49,18424,56,0,3376,26,0,11094,26
0.361000061035156,0,-107,0,0,0,0,0,-1256,0,0,49,18424,56,0,3376,26,0,11094,26
0.4219970703125,0,-107,0,0,0,0,0,-1256,0,0,123,24966,57,0,5972,26,0,7408,26
0.468002319335938,0,-107,0,0,0,0,0,-1256,0,0,123,24966,57,0,5972,26,0,7408,26
0.544998168945313,0,-107,0,0,0,0,0,-1256,0,0,123,24966,57,0,5972,26,0,7408,26
0.655998229980469,0,-107,0,0,0,0,0,-1256,0,0,123,24966,57,0,5972,26,0,7408,26
0.707000732421875,0,-107,0,0,0,0,0,-1256,0,0,202,21010,55,0,6232,26,0,5734,26
0.763999938964844,0,-107,0,0,0,0,0,-1256,0,0,202,21010,55,0,6232,26,0,5734,26
0.808998107910156,0,-107,0,0,0,0,0,-1256,0,0,202,21010,55,0,6232,26,0,5734,26
0.863998413085938,0,-107,6,0,0,0,0,-1256,0,0,280,20196,54,0,3376,26,0,7408,24
0.962997436523438,0,-107,6,0,0,0,0,-1256,0,0,280,20196,54,0,3376,26,0,7408,24
1.00700378417969,0,-107,6,0,0,0,0,-1256,0,0,280,20196,54,0,3376,26,0,7408,24
1.06500244140625,0,-107,6,0,0,0,0,-1256,0,0,280,20196,54,0,3376,26,0,7408,24
1.11399841308594,0,-107,0,1,0,0,0,3,10354,33,358,23598,57,0,6232,26,0,7408,24
1.21500396728516,0,-107,0,1,0,0,0,3,10354,33,358,23598,57,0,6232,26,0,7408,24
1.25900268554688,0,-107,0,1,0,0,0,3,10354,33,358,23598,57,0,6232,26,0,7408,24
1.31400299072266,0,-107,0,1,0,0,0,77,19278,54,437,22064,56,0,11836,27,0,10366,26
1.36199951171875,0,-107,0,1,0,0,0,77,19278,54,437,22064,56,0,11836,27,0,10366,26
1.41699981689453,0,-107,0,1,0,0,0,77,19278,54,437,22064,56,0,11836,27,0,10366,26
1.52000427246094,0,-107,0,0,0,0,0,156,15876,52,515,19604,52,0,15319,27,0,10756,24
1.56500244140625,0,-107,0,0,0,0,0,156,15876,52,515,19604,52,0,15319,27,0,10756,24
1.61100006103516,0,-107,0,0,0,0,0,156,15876,52,515,19604,52,0,15319,27,0,10756,24
1.67400360107422,0,-107,0,0,0,0,0,156,15876,52,515,19604,52,0,15319,27,0,10756,24
1.77300262451172,0,-107,0,0,0,0,0,156,15876,52,515,19604,52,0,15319,27,0,10756,24
1.82900238037109,0,-107,0,0,0,0,0,233,22857,57,572,297,9,0,21578,29,0,7048,26
1.88500213623047,0,-107,0,0,0,0,0,233,22857,57,572,297,9,0,21578,29,0,7048,26
1.92900085449219,0,-107,0,0,0,0,0,233,22857,57,572,297,9,0,21578,29,0,7048,26
1.98699951171875,0,-107,0,0,0,0,0,311,19008,55,574,0,0,0,23782,31,0,7048,26
2.08399963378906,0,-107,0,0,0,0,0,311,19008,55,574,0,0,0,23782,31,0,7048,26
2.14199829101563,0,-107,0,0,0,0,0,311,19008,55,574,0,0,0,23782,31,0,7048,26
2.197998046875,0,-107,0,1,0,0,0,383,6720,30,574,0,0,-26,8312,193,-28,4980,177
2.24300384521484,0,-107,0,1,0,0,0,383,6720,30,574,0,0,-26,8312,193,-28,4980,177
2.29900360107422,0,-107,0,1,0,0,0,383,6720,30,574,0,0,-26,8312,193,-28,4980,177
2.34600067138672,0,-107,0,1,0,0,0,383,6720,30,574,0,0,-26,8312,193,-28,4980,177
2.37200164794922,0,-107,8,0,0,0,0,392,324,3,574,0,0,-289,28048,486,-295,6803,484
2.51100158691406,0,-107,8,0,0,0,0,392,324,3,574,0,0,-289,28048,486,-295,6803,484
2.55699920654297,0,-107,8,0,0,0,0,392,324,3,574,0,0,-289,28048,486,-295,6803,484
2.61100006103516,0,-107,0,0,0,0,0,392,14,0,574,0,0,-696,29712,299,-700,29620,299
2.66799926757813,0,-107,0,0,0,0,0,392,14,0,574,0,0,-696,29712,299,-700,29620,299
2.72599792480469,0,-107,0,0,0,0,0,392,14,0,574,0,0,-696,29712,299,-700,29620,299
2.78199768066406,0,-107,0,0,0,0,0,392,14,0,574,0,0,-696,29712,299,-700,29620,299
2.88300323486328,0,-107,0,0,0,0,0,392,14,0,574,0,0,-696,29712,299,-700,29620,299
2.92900085449219,0,-107,8,1,0,0,0,392,0,0,574,0,0,-832,2757,29,-833,27118,24
2.98200225830078,0,-107,8,1,0,0,0,392,0,0,574,0,0,-832,2757,29,-833,27118,24
3.03700256347656,0,-107,8,1,0,0,0,392,0,0,574,0,0,-832,2757,29,-833,27118,24
3.08100128173828,0,-107,0,1,0,0,0,29,20976,58,574,0,0,-833,24826,29,-833,26504,29
