Timestamp,Labels,I_w_BLO_Weg,O_w_BLO_power,O_w_BLO_voltage,I_w_BHL_Weg,O_w_BHL_power,O_w_BHL_voltage,I_w_BHR_Weg,O_w_BHR_power,O_w_BHR_voltage,I_w_BRU_Weg,O_w_BRU_power,O_w_BRU_voltage,I_w_HR_Weg,O_w_HR_power,O_w_HR_voltage,I_w_HL_Weg,O_w_HL_power,O_w_HL_voltage
0,0,-106,0,0,0,12,1,-1258,0,0,-25,0,3,0,9190,27,0,11484,26
0.0510025024414063,0,-106,0,0,0,12,1,-1258,0,0,-25,0,3,0,9190,27,0,11484,26
0.11700439453125,0,-106,0,0,0,12,1,-1258,0,0,-25,0,3,0,9190,27,0,11484,26
0.166000366210938,0,-106,0,0,0,12,1,-1258,0,0,33,22743,57,0,7792,26,0,11094,26
0.220001220703125,0,-106,0,0,0,12,1,-1258,0,0,33,22743,57,0,7792,26,0,11094,26
0.320999145507813,0,-106,0,0,0,12,1,-1258,0,0,33,22743,57,0,7792,26,0,11094,26
0.365005493164063,0,-106,0,0,0,12,1,-1258,0,0,110,22660,54,0,7376,26,0,8080,24
0.413002014160156,0,-106,0,0,0,12,1,-1258,0,0,110,22660,54,0,7376,26,0,8080,24
0.472000122070313,0,-106,0,0,0,12,1,-1258,0,0,110,22660,54,0,7376,26,0,8080,24
0.5260009765625,0,-106,0,0,0,12,1,-1258,0,0,110,22660,54,0,7376,26,0,8080,24
0.624000549316406,0,-106,0,0,0,12,1,-1258,0,0,110,22660,54,0,7376,26,0,8080,24
0.680999755859375,0,-106,0,0,0,0,1,-1258,0,0,208,21395,55,0,7168,26,0,7720,24
0.724998474121094,0,-106,0,0,0,0,1,-1258,0,0,208,21395,55,0,7168,26,0,7720,24
0.785003662109375,0,-106,0,0,0,0,1,-1258,0,0,208,21395,55,0,7168,26,0,7720,24
0.889999389648438,0,-106,0,0,0,12,1,-1258,0,0,287,21222,54,0,7090,26,0,7720,24
0.889999389648438,0,-106,0,0,0,12,1,-1258,0,0,287,21222,54,0,7090,26,0,7720,24
1.00300598144531,0,-106,0,0,0,12,1,-1258,0,0,287,21222,54,0,7090,26,0,7720,24
1.06100463867188,0,-106,0,0,0,12,1,8,17292,45,365,24940,58,0,4096,26,0,10756,26
1.11400604248047,0,-106,0,0,0,12,1,8,17292,45,365,24940,58,0,4096,26,0,10756,26
1.15900421142578,0,-106,0,0,0,12,1,8,17292,45,365,24940,58,0,4096,26,0,10756,26
1.26399993896484,0,-106,0,0,0,12,1,8,17292,45,365,24940,58,0,4096,26,0,10756,26
1.31900024414063,0,-106,0,0,0,12,1,8,17292,45,365,24940,58,0,4096,26,0,10756,26
1.36299896240234,0,-106,0,0,0,12,1,85,16320,52,445,17442,55,0,11836,26,0,7720,24
1.41000366210938,0,-106,0,0,0,12,1,85,16320,52,445,17442,55,0,11836,26,0,7720,24
1.47700500488281,0,-106,0,0,0,12,1,85,16320,52,445,17442,55,0,11836,26,0,7720,24
1.52400207519531,0,-106,0,0,0,12,1,85,16320,52,445,17442,55,0,11836,26,0,7720,24
1.63700103759766,0,-106,0,0,0,12,1,163,18536,54,523,22792,56,0,14563,27,0,10756,26
1.68400573730469,0,-106,0,0,0,12,1,163,18536,54,523,22792,56,0,14563,27,0,10756,26
1.73799896240234,0,-106,0,0,0,12,1,163,18536,54,523,22792,56,0,14563,27,0,10756,26
1.79700469970703,0,-106,0,0,0,12,1,241,17160,55,573,328,3,0,20476,29,0,11094,24
1.84200286865234,0,-106,0,0,0,12,1,241,17160,55,573,328,3,0,20476,29,0,11094,24
1.95100402832031,0,-106,0,0,0,12,1,241,17160,55,573,328,3,0,20476,29,0,11094,24
2.00900268554688,0,-106,0,0,0,12,1,319,19224,54,574,0,0,0,26411,31,0,10756,26
2.05300140380859,0,-106,0,0,0,12,1,319,19224,54,574,0,0,0,26411,31,0,10756,26
2.11299896240234,0,-106,0,0,0,12,1,319,19224,54,574,0,0,0,26411,31,0,10756,26
2.16100311279297,0,-106,0,0,0,12,1,319,19224,54,574,0,0,0,26411,31,0,10756,26
2.20700073242188,0,-106,0,0,0,12,1,319,19224,54,574,0,0,0,26411,31,0,10756,26
2.31800079345703,0,-106,0,0,0,12,1,386,4209,22,574,0,0,-44,20136,221,-45,23352,207
2.37300109863281,0,-106,0,0,0,12,1,386,4209,22,574,0,0,-44,20136,221,-45,23352,207
2.41799926757813,0,-106,0,0,0,12,1,386,4209,22,574,0,0,-44,20136,221,-45,23352,207
2.47299957275391,0,-106,0,0,0,12,1,390,700,6,574,0,0,-345,4336,515,-349,16672,509
2.52400207519531,0,-106,0,0,0,12,1,390,700,6,574,0,0,-345,4336,515,-349,16672,509
2.56800079345703,0,-106,0,0,0,12,1,390,700,6,574,0,0,-345,4336,515,-349,16672,509
2.68700408935547,0,-106,0,0,0,12,1,390,89,1,574,0,0,-719,30840,276,-721,27552,267
