Timestamp,Labels,I_w_BLO_Weg,O_w_BLO_power,O_w_BLO_voltage,I_w_BHL_Weg,O_w_BHL_power,O_w_BHL_voltage,I_w_BHR_Weg,O_w_BHR_power,O_w_BHR_voltage,I_w_BRU_Weg,O_w_BRU_power,O_w_BRU_voltage,I_w_HR_Weg,O_w_HR_power,O_w_HR_voltage,I_w_HL_Weg,O_w_HL_power,O_w_HL_voltage
0,0,-105,0,0,0,0,0,-1322,0,0,-19,9321,39,0,11458,26,0,11484,26
0.0550003051757813,0,-105,0,0,0,0,0,-1322,0,0,-19,9321,39,0,11458,26,0,11484,26
0.154998779296875,0,-105,0,0,0,0,0,-1322,0,0,-19,9321,39,0,11458,26,0,11484,26
0.209999084472656,0,-105,0,0,0,0,0,-1322,0,0,14,13464,50,0,9820,26,0,11094,26
0.253997802734375,0,-105,0,0,0,0,0,-1322,0,0,14,13464,50,0,9820,26,0,11094,26
0.31500244140625,0,-105,0,0,0,0,0,-1322,0,0,14,13464,50,0,9820,26,0,11094,26
0.359001159667969,0,-105,0,0,0,0,0,-1322,0,0,91,25752,58,0,9300,26,0,11094,26
0.418998718261719,0,-105,0,0,0,0,0,-1322,0,0,91,25752,58,0,9300,26,0,11094,26
0.518997192382813,0,-105,0,0,0,0,0,-1322,0,0,91,25752,58,0,9300,26,0,11094,26
0.569000244140625,0,-105,0,0,0,0,0,-1322,0,0,91,25752,58,0,9300,26,0,11094,26
0.628997802734375,0,-105,0,0,0,0,0,-1322,0,0,91,25752,58,0,9300,26,0,11094,26
0.673004150390625,0,-105,0,1,0,0,0,-1322,0,0,172,24416,56,0,9300,26,0,11094,24
0.773002624511719,0,-105,0,1,0,0,0,-1322,0,0,172,24416,56,0,9300,26,0,11094,24
0.827003479003906,0,-105,0,1,0,0,0,-1322,0,0,172,24416,56,0,9300,26,0,11094,24
0.884002685546875,0,-105,0,0,0,0,0,-1322,0,0,250,19708,54,0,9092,26,0,7408,26
0.94000244140625,0,-105,0,0,0,0,0,-1322,0,0,250,19708,54,0,9092,26,0,7408,26
0.984001159667969,0,-105,0,0,0,0,0,-1322,0,0,250,19708,54,0,9092,26,0,7408,26
1.09600067138672,0,-105,0,0,0,0,0,0,0,0,330,20790,56,0,10162,26,0,10756,26
1.14399719238281,0,-105,0,0,0,0,0,0,0,0,330,20790,56,0,10162,26,0,10756,26
