Timestamp,Labels,I_w_BLO_Weg,O_w_BLO_power,O_w_BLO_voltage,I_w_BHL_Weg,O_w_BHL_power,O_w_BHL_voltage,I_w_BHR_Weg,O_w_BHR_power,O_w_BHR_voltage,I_w_BRU_Weg,O_w_BRU_power,O_w_BRU_voltage,I_w_HR_Weg,O_w_HR_power,O_w_HR_voltage,I_w_HL_Weg,O_w_HL_power,O_w_HL_voltage
0,0,-106,0,0,0,0,0,-1272,0,0,-10,12604,45,0,9300,26,0,11822,26
0.0370025634765625,0,-106,0,0,0,0,0,-1272,0,0,-10,12604,45,0,9300,26,0,11822,26
0.101005554199219,0,-106,0,0,0,0,0,-1272,0,0,-10,12604,45,0,9300,26,0,11822,26
0.213005065917969,0,-106,0,0,0,0,0,-1272,0,0,-10,12604,45,0,9300,26,0,11822,26
0.264007568359375,0,-106,0,0,0,0,0,-1272,0,0,7,20634,57,0,10162,26,0,8392,24
0.313003540039063,0,-106,0,0,0,0,0,-1272,0,0,7,20634,57,0,10162,26,0,8392,24
0.369003295898438,0,-106,0,0,0,0,0,-1272,0,0,7,20634,57,0,10162,26,0,8392,24
0.424003601074219,0,-106,0,0,0,12,0,-1272,0,0,85,20800,52,0,10162,26,0,11822,24
0.472000122070313,0,-106,0,0,0,12,0,-1272,0,0,85,20800,52,0,10162,26,0,11822,24
0.580001831054688,0,-106,0,0,0,12,0,-1272,0,0,85,20800,52,0,10162,26,0,11822,24
0.635002136230469,0,-106,0,0,0,0,0,-1272,0,0,163,19768,56,0,8572,27,0,11094,26
0.679000854492188,0,-106,0,0,0,0,0,-1272,0,0,163,19768,56,0,8572,27,0,11094,26
0.735000610351563,0,-106,0,0,0,0,0,-1272,0,0,163,19768,56,0,8572,27,0,11094,26
0.84100341796875,0,-106,0,0,0,0,0,-1272,0,0,163,19768,56,0,8572,27,0,11094,26
0.886001586914063,0,-106,0,1,0,12,0,-1272,0,0,243,25032,57,0,8312,24,0,8080,26
0.944000244140625,0,-106,0,1,0,12,0,-1272,0,0,243,25032,57,0,8312,24,0,8080,26
0.944000244140625,0,-106,0,1,0,12,0,-1272,0,0,243,25032,57,0,8312,24,0,8080,26
1.04900360107422,0,-106,0,1,0,12,0,-1272,0,0,243,25032,57,0,8312,24,0,8080,26
1.15400695800781,0,-106,0,0,0,11,1,0,0,0,326,21120,55,0,9730,27,0,11094,26
1.21000671386719,0,-106,0,0,0,11,1,0,0,0,326,21120,55,0,9730,27,0,11094,26
1.26000213623047,0,-106,0,0,0,11,1,0,0,0,326,21120,55,0,9730,27,0,11094,26
1.31700134277344,0,-106,0,0,0,11,1,0,0,0,326,21120,55,0,9730,27,0,11094,26
1.36000061035156,0,-106,0,0,0,11,1,0,0,0,326,21120,55,0,9730,27,0,11094,26
1.41200256347656,0,-106,0,0,0,0,0,48,19488,56,406,19690,55,0,9118,27,0,7720,26
1.52700042724609,0,-106,0,0,0,0,0,48,19488,56,406,19690,55,0,9118,27,0,7720,26
1.59400177001953,0,-106,18,0,0,0,0,127,17766,55,486,17034,51,0,12835,29,0,11094,24
1.64100646972656,0,-106,18,0,0,0,0,127,17766,55,486,17034,51,0,12835,29,0,11094,24
1.69900512695313,0,-106,18,0,0,0,0,127,17766,55,486,17034,51,0,12835,29,0,11094,24
1.7550048828125,0,-106,18,0,0,0,0,127,17766,55,486,17034,51,0,12835,29,0,11094,24
1.81000518798828,0,-106,20,0,0,11,0,200,20552,56,557,9040,39,0,14212,27,0,11094,24
1.91500091552734,0,-106,20,0,0,11,0,200,20552,56,557,9040,39,0,14212,27,0,11094,24
1.96900177001953,0,-106,20,0,0,11,0,200,20552,56,557,9040,39,0,14212,27,0,11094,24
2.01300048828125,0,-106,0,0,0,0,0,279,17784,52,573,47,2,0,19432,29,0,7720,24
2.07100677490234,0,-106,0,0,0,0,0,279,17784,52,573,47,2,0,19432,29,0,7720,24
2.17100524902344,0,-106,0,0,0,0,0,279,17784,52,573,47,2,0,19432,29,0,7720,24
2.22700500488281,0,-106,0,1,0,0,1,357,19085,54,573,36,1,0,28844,42,0,20452,39
2.27100372314453,0,-106,0,1,0,0,1,357,19085,54,573,36,1,0,28844,42,0,20452,39
2.32600402832031,0,-106,0,1,0,0,1,357,19085,54,573,36,1,0,28844,42,0,20452,39
2.37800598144531,0,-106,0,1,0,0,1,357,19085,54,573,36,1,0,28844,42,0,20452,39
2.48000335693359,0,-106,23,0,0,0,1,391,624,4,574,22,1,-154,4372,376,-158,13760,376
2.53500366210938,0,-106,23,0,0,0,1,391,624,4,574,22,1,-154,4372,376,-158,13760,376
2.58400726318359,0,-106,23,0,0,0,1,391,624,4,574,22,1,-154,4372,376,-158,13760,376
2.64100646972656,0,-106,23,1,0,12,1,392,312,3,574,0,0,-554,16978,399,-559,15186,404
2.69600677490234,0,-106,23,1,0,12,1,392,312,3,574,0,0,-554,16978,399,-559,15186,404
2.74000549316406,0,-106,23,1,0,12,1,392,312,3,574,0,0,-554,16978,399,-559,15186,404
2.85500335693359,0,-106,23,1,0,12,1,392,312,3,574,0,0,-554,16978,399,-559,15186,404
2.85500335693359,0,-106,0,0,0,0,0,392,0,0,574,0,0,-809,16407,136,-811,4120,133
2.95900726318359,0,-106,0,0,0,0,0,392,0,0,574,0,0,-809,16407,136,-811,4120,133
3.01800537109375,0,-106,0,0,0,0,0,392,0,0,574,0,0,-809,16407,136,-811,4120,133
3.07300567626953,0,-106,0,0,0,0,0,2,15807,34,574,0,0,-832,3424,32,-832,28576,31
3.11700439453125,0,-106,0,0,0,0,0,2,15807,34,574,0,0,-832,3424,32,-832,28576,31
3.23100280761719,0,-106,0,0,0,0,0,2,15807,34,574,0,0,-832,3424,32,-832,28576,31
3.28300476074219,0,-106,0,0,0,0,0,76,19635,56,573,0,0,-833,23347,29,-833,22100,29
3.33300018310547,0,-106,0,0,0,0,0,76,19635,56,573,0,0,-833,23347,29,-833,22100,29
